Info	Severity
"80  >  49234 [PSH, ACK] Seq=901684 Ack=325 Win=64240 Len=1448 [TCP segment of a reassembled PDU]"	1
"80  >  49234 [PSH, ACK] Seq=903132 Ack=325 Win=64240 Len=1448 [TCP segment of a reassembled PDU]"	1
"80  >  49234 [PSH, ACK] Seq=904580 Ack=325 Win=64240 Len=1448 [TCP segment of a reassembled PDU]"	1
"80  >  49234 [PSH, ACK] Seq=906028 Ack=325 Win=64240 Len=1448 [TCP segment of a reassembled PDU]"	1
49234  >  80 [ACK] Seq=325 Ack=907476 Win=64240 Len=0	1
"80  >  49234 [PSH, ACK] Seq=907476 Ack=325 Win=64240 Len=1448 [TCP segment of a reassembled PDU]"	1
"80  >  49234 [PSH, ACK] Seq=908924 Ack=325 Win=64240 Len=1448 [TCP segment of a reassembled PDU]"	1
49234  >  80 [ACK] Seq=325 Ack=910372 Win=64240 Len=0	1
"80  >  49234 [PSH, ACK] Seq=910372 Ack=325 Win=64240 Len=1448 [TCP segment of a reassembled PDU]"	1
"80  >  49234 [PSH, ACK] Seq=911820 Ack=325 Win=64240 Len=1448 [TCP segment of a reassembled PDU]"	1
49234  >  80 [ACK] Seq=325 Ack=913268 Win=64240 Len=0	1
"80  >  49234 [PSH, ACK] Seq=913268 Ack=325 Win=64240 Len=1448 [TCP segment of a reassembled PDU]"	1
"80  >  49234 [PSH, ACK] Seq=914716 Ack=325 Win=64240 Len=1448 [TCP segment of a reassembled PDU]"	1
49234  >  80 [ACK] Seq=325 Ack=916164 Win=64240 Len=0	1
"80  >  49234 [PSH, ACK] Seq=916164 Ack=325 Win=64240 Len=1448 [TCP segment of a reassembled PDU]"	1
"80  >  49234 [PSH, ACK] Seq=917612 Ack=325 Win=64240 Len=1448 [TCP segment of a reassembled PDU]"	1
49234  >  80 [ACK] Seq=325 Ack=919060 Win=64240 Len=0	1
"80  >  49234 [PSH, ACK] Seq=919060 Ack=325 Win=64240 Len=1448 [TCP segment of a reassembled PDU]"	1
"80  >  49234 [PSH, ACK] Seq=920508 Ack=325 Win=64240 Len=1448 [TCP segment of a reassembled PDU]"	1
"80  >  49234 [PSH, ACK] Seq=921956 Ack=325 Win=64240 Len=1448 [TCP segment of a reassembled PDU]"	1
49234  >  80 [ACK] Seq=325 Ack=923404 Win=64240 Len=0	1
"80  >  49234 [PSH, ACK] Seq=923404 Ack=325 Win=64240 Len=1448 [TCP segment of a reassembled PDU]"	1
"80  >  49234 [PSH, ACK] Seq=924852 Ack=325 Win=64240 Len=1448 [TCP segment of a reassembled PDU]"	1
49234  >  80 [ACK] Seq=325 Ack=926300 Win=64240 Len=0	1
"80  >  49234 [PSH, ACK] Seq=926300 Ack=325 Win=64240 Len=1448 [TCP segment of a reassembled PDU]"	1
"80  >  49234 [PSH, ACK] Seq=927748 Ack=325 Win=64240 Len=1448 [TCP segment of a reassembled PDU]"	1
49234  >  80 [ACK] Seq=325 Ack=929196 Win=64240 Len=0	1
80  >  49234 [ACK] Seq=929196 Ack=325 Win=64240 Len=1460 [TCP segment of a reassembled PDU]	1
"80  >  49234 [PSH, ACK] Seq=930656 Ack=325 Win=64240 Len=1436 [TCP segment of a reassembled PDU]"	1
49234  >  80 [ACK] Seq=325 Ack=932092 Win=64240 Len=0	1
"80  >  49234 [PSH, ACK] Seq=932092 Ack=325 Win=64240 Len=1448 [TCP segment of a reassembled PDU]"	1
"80  >  49234 [PSH, ACK] Seq=933540 Ack=325 Win=64240 Len=1448 [TCP segment of a reassembled PDU]"	1
49234  >  80 [ACK] Seq=325 Ack=934988 Win=64240 Len=0	1
"80  >  49234 [PSH, ACK] Seq=934988 Ack=325 Win=64240 Len=1448 [TCP segment of a reassembled PDU]"	1
"80  >  49234 [PSH, ACK] Seq=936436 Ack=325 Win=64240 Len=1448 [TCP segment of a reassembled PDU]"	1
49234  >  80 [ACK] Seq=325 Ack=937884 Win=64240 Len=0	1
"80  >  49234 [PSH, ACK] Seq=937884 Ack=325 Win=64240 Len=1448 [TCP segment of a reassembled PDU]"	1
"80  >  49234 [PSH, ACK] Seq=939332 Ack=325 Win=64240 Len=1448 [TCP segment of a reassembled PDU]"	1
49234  >  80 [ACK] Seq=325 Ack=940780 Win=64240 Len=0	1
"80  >  49234 [PSH, ACK] Seq=940780 Ack=325 Win=64240 Len=1448 [TCP segment of a reassembled PDU]"	1
"80  >  49234 [PSH, ACK] Seq=942228 Ack=325 Win=64240 Len=1060 [TCP segment of a reassembled PDU]"	1
49234  >  80 [ACK] Seq=325 Ack=943288 Win=64240 Len=0	1
"80  >  49234 [PSH, ACK] Seq=943288 Ack=325 Win=64240 Len=1448 [TCP segment of a reassembled PDU]"	1
"80  >  49234 [PSH, ACK] Seq=944736 Ack=325 Win=64240 Len=1448 [TCP segment of a reassembled PDU]"	1
49234  >  80 [ACK] Seq=325 Ack=946184 Win=64240 Len=0	1
"80  >  49234 [PSH, ACK] Seq=946184 Ack=325 Win=64240 Len=1448 [TCP segment of a reassembled PDU]"	1
"80  >  49234 [PSH, ACK] Seq=947632 Ack=325 Win=64240 Len=696 [TCP segment of a reassembled PDU]"	1
49234  >  80 [ACK] Seq=325 Ack=948328 Win=64240 Len=0	1
"80  >  49234 [PSH, ACK] Seq=948328 Ack=325 Win=64240 Len=1448 [TCP segment of a reassembled PDU]"	1
"80  >  49234 [PSH, ACK] Seq=949776 Ack=325 Win=64240 Len=1448 [TCP segment of a reassembled PDU]"	1
49234  >  80 [ACK] Seq=325 Ack=951224 Win=64240 Len=0	1
"80  >  49234 [PSH, ACK] Seq=951224 Ack=325 Win=64240 Len=1448 [TCP segment of a reassembled PDU]"	1
"80  >  49234 [PSH, ACK] Seq=952672 Ack=325 Win=64240 Len=1448 [TCP segment of a reassembled PDU]"	1
"80  >  49234 [PSH, ACK] Seq=954120 Ack=325 Win=64240 Len=1448 [TCP segment of a reassembled PDU]"	1
"80  >  49234 [PSH, ACK] Seq=955568 Ack=325 Win=64240 Len=1448 [TCP segment of a reassembled PDU]"	1
"80  >  49234 [PSH, ACK] Seq=957016 Ack=325 Win=64240 Len=1448 [TCP segment of a reassembled PDU]"	1
49234  >  80 [ACK] Seq=325 Ack=958464 Win=64240 Len=0	1
"80  >  49234 [PSH, ACK] Seq=958464 Ack=325 Win=64240 Len=1448 [TCP segment of a reassembled PDU]"	1
"80  >  49234 [PSH, ACK] Seq=959912 Ack=325 Win=64240 Len=1448 [TCP segment of a reassembled PDU]"	1
49234  >  80 [ACK] Seq=325 Ack=961360 Win=64240 Len=0	1
"80  >  49234 [PSH, ACK] Seq=961360 Ack=325 Win=64240 Len=1448 [TCP segment of a reassembled PDU]"	1
80  >  49234 [ACK] Seq=962808 Ack=325 Win=64240 Len=1460 [TCP segment of a reassembled PDU]	1
"80  >  49234 [PSH, ACK] Seq=964268 Ack=325 Win=64240 Len=812 [TCP segment of a reassembled PDU]"	1
49234  >  80 [ACK] Seq=325 Ack=965080 Win=64240 Len=0	1
"80  >  49234 [PSH, ACK] Seq=965080 Ack=325 Win=64240 Len=1448 [TCP segment of a reassembled PDU]"	1
"80  >  49234 [PSH, ACK] Seq=966528 Ack=325 Win=64240 Len=1448 [TCP segment of a reassembled PDU]"	1
49234  >  80 [ACK] Seq=325 Ack=967976 Win=64240 Len=0	1
"80  >  49234 [PSH, ACK] Seq=967976 Ack=325 Win=64240 Len=1448 [TCP segment of a reassembled PDU]"	1
"80  >  49234 [PSH, ACK] Seq=969424 Ack=325 Win=64240 Len=1448 [TCP segment of a reassembled PDU]"	1
49234  >  80 [ACK] Seq=325 Ack=970872 Win=64240 Len=0	1
"80  >  49234 [PSH, ACK] Seq=970872 Ack=325 Win=64240 Len=1448 [TCP segment of a reassembled PDU]"	1
"80  >  49234 [PSH, ACK] Seq=972320 Ack=325 Win=64240 Len=1448 [TCP segment of a reassembled PDU]"	1
49234  >  80 [ACK] Seq=325 Ack=973768 Win=64240 Len=0	1
"80  >  49234 [PSH, ACK] Seq=973768 Ack=325 Win=64240 Len=1448 [TCP segment of a reassembled PDU]"	1
80  >  49234 [ACK] Seq=975216 Ack=325 Win=64240 Len=1460 [TCP segment of a reassembled PDU]	1
"80  >  49234 [PSH, ACK] Seq=976676 Ack=325 Win=64240 Len=1436 [TCP segment of a reassembled PDU]"	1
49234  >  80 [ACK] Seq=325 Ack=978112 Win=64240 Len=0	1
"80  >  49234 [PSH, ACK] Seq=978112 Ack=325 Win=64240 Len=1448 [TCP segment of a reassembled PDU]"	1
"80  >  49234 [PSH, ACK] Seq=979560 Ack=325 Win=64240 Len=1448 [TCP segment of a reassembled PDU]"	1
49234  >  80 [ACK] Seq=325 Ack=981008 Win=64240 Len=0	1
"80  >  49234 [PSH, ACK] Seq=981008 Ack=325 Win=64240 Len=1448 [TCP segment of a reassembled PDU]"	1
"80  >  49234 [PSH, ACK] Seq=982456 Ack=325 Win=64240 Len=1448 [TCP segment of a reassembled PDU]"	1
"80  >  49234 [PSH, ACK] Seq=983904 Ack=325 Win=64240 Len=1448 [TCP segment of a reassembled PDU]"	1
49234  >  80 [ACK] Seq=325 Ack=985352 Win=64240 Len=0	1
"80  >  49234 [PSH, ACK] Seq=985352 Ack=325 Win=64240 Len=1448 [TCP segment of a reassembled PDU]"	1
"80  >  49234 [PSH, ACK] Seq=986800 Ack=325 Win=64240 Len=1448 [TCP segment of a reassembled PDU]"	1
49234  >  80 [ACK] Seq=325 Ack=988248 Win=64240 Len=0	1
"80  >  49234 [PSH, ACK] Seq=988248 Ack=325 Win=64240 Len=1448 [TCP segment of a reassembled PDU]"	1
"80  >  49234 [PSH, ACK] Seq=989696 Ack=325 Win=64240 Len=1448 [TCP segment of a reassembled PDU]"	1
49234  >  80 [ACK] Seq=325 Ack=991144 Win=64240 Len=0	1
"80  >  49234 [PSH, ACK] Seq=991144 Ack=325 Win=64240 Len=1448 [TCP segment of a reassembled PDU]"	1
"80  >  49234 [PSH, ACK] Seq=992592 Ack=325 Win=64240 Len=1448 [TCP segment of a reassembled PDU]"	1
49234  >  80 [ACK] Seq=325 Ack=994040 Win=64240 Len=0	1
"80  >  49234 [PSH, ACK] Seq=994040 Ack=325 Win=64240 Len=1448 [TCP segment of a reassembled PDU]"	1
"80  >  49234 [PSH, ACK] Seq=995488 Ack=325 Win=64240 Len=384 [TCP segment of a reassembled PDU]"	1
49234  >  80 [ACK] Seq=325 Ack=995872 Win=64240 Len=0	1
"80  >  49234 [PSH, ACK] Seq=995872 Ack=325 Win=64240 Len=1448 [TCP segment of a reassembled PDU]"	1
"80  >  49234 [PSH, ACK] Seq=997320 Ack=325 Win=64240 Len=1448 [TCP segment of a reassembled PDU]"	1
"80  >  49234 [PSH, ACK] Seq=998768 Ack=325 Win=64240 Len=1448 [TCP segment of a reassembled PDU]"	1
49234  >  80 [ACK] Seq=325 Ack=1000216 Win=64240 Len=0	1
"80  >  49234 [PSH, ACK] Seq=1000216 Ack=325 Win=64240 Len=1448 [TCP segment of a reassembled PDU]"	1
80  >  49234 [ACK] Seq=1001664 Ack=325 Win=64240 Len=1460 [TCP segment of a reassembled PDU]	1
"80  >  49234 [PSH, ACK] Seq=1003124 Ack=325 Win=64240 Len=1436 [TCP segment of a reassembled PDU]"	1
49234  >  80 [ACK] Seq=325 Ack=1004560 Win=64240 Len=0	1
"80  >  49234 [PSH, ACK] Seq=1004560 Ack=325 Win=64240 Len=1448 [TCP segment of a reassembled PDU]"	1
"80  >  49234 [PSH, ACK] Seq=1006008 Ack=325 Win=64240 Len=1448 [TCP segment of a reassembled PDU]"	1
49234  >  80 [ACK] Seq=325 Ack=1007456 Win=64240 Len=0	1
"80  >  49234 [PSH, ACK] Seq=1007456 Ack=325 Win=64240 Len=1448 [TCP segment of a reassembled PDU]"	1
"80  >  49234 [PSH, ACK] Seq=1008904 Ack=325 Win=64240 Len=1448 [TCP segment of a reassembled PDU]"	1
49234  >  80 [ACK] Seq=325 Ack=1010352 Win=64240 Len=0	1
"80  >  49234 [PSH, ACK] Seq=1010352 Ack=325 Win=64240 Len=1448 [TCP segment of a reassembled PDU]"	1
"80  >  49234 [PSH, ACK] Seq=1011800 Ack=325 Win=64240 Len=1448 [TCP segment of a reassembled PDU]"	1
49234  >  80 [ACK] Seq=325 Ack=1013248 Win=64240 Len=0	1
"80  >  49234 [PSH, ACK] Seq=1013248 Ack=325 Win=64240 Len=1448 [TCP segment of a reassembled PDU]"	1
"80  >  49234 [PSH, ACK] Seq=1014696 Ack=325 Win=64240 Len=1448 [TCP segment of a reassembled PDU]"	1
49234  >  80 [ACK] Seq=325 Ack=1016144 Win=64240 Len=0	1
"80  >  49234 [PSH, ACK] Seq=1016144 Ack=325 Win=64240 Len=1448 [TCP segment of a reassembled PDU]"	1
"80  >  49234 [PSH, ACK] Seq=1017592 Ack=325 Win=64240 Len=1448 [TCP segment of a reassembled PDU]"	1
49234  >  80 [ACK] Seq=325 Ack=1019040 Win=64240 Len=0	1
"80  >  49234 [PSH, ACK] Seq=1019040 Ack=325 Win=64240 Len=1448 [TCP segment of a reassembled PDU]"	1
"80  >  49234 [PSH, ACK] Seq=1020488 Ack=325 Win=64240 Len=1448 [TCP segment of a reassembled PDU]"	1
49234  >  80 [ACK] Seq=325 Ack=1021936 Win=64240 Len=0	1
"80  >  49234 [PSH, ACK] Seq=1021936 Ack=325 Win=64240 Len=1448 [TCP segment of a reassembled PDU]"	1
"80  >  49234 [PSH, ACK] Seq=1023384 Ack=325 Win=64240 Len=1448 [TCP segment of a reassembled PDU]"	1
49234  >  80 [ACK] Seq=325 Ack=1024832 Win=64240 Len=0	1
"80  >  49234 [PSH, ACK] Seq=1024832 Ack=325 Win=64240 Len=1448 [TCP segment of a reassembled PDU]"	1
"80  >  49234 [PSH, ACK] Seq=1026280 Ack=325 Win=64240 Len=1448 [TCP segment of a reassembled PDU]"	1
"80  >  49234 [PSH, ACK] Seq=1027728 Ack=325 Win=64240 Len=1448 [TCP segment of a reassembled PDU]"	1
49234  >  80 [ACK] Seq=325 Ack=1029176 Win=64240 Len=0	1
"80  >  49234 [PSH, ACK] Seq=1029176 Ack=325 Win=64240 Len=1448 [TCP segment of a reassembled PDU]"	1
"80  >  49234 [PSH, ACK] Seq=1030624 Ack=325 Win=64240 Len=1448 [TCP segment of a reassembled PDU]"	1
"80  >  49234 [PSH, ACK] Seq=1032072 Ack=325 Win=64240 Len=1448 [TCP segment of a reassembled PDU]"	1
"80  >  49234 [PSH, ACK] Seq=1033520 Ack=325 Win=64240 Len=1448 [TCP segment of a reassembled PDU]"	1
49234  >  80 [ACK] Seq=325 Ack=1034968 Win=64240 Len=0	1
"80  >  49234 [PSH, ACK] Seq=1034968 Ack=325 Win=64240 Len=1448 [TCP segment of a reassembled PDU]"	1
80  >  49234 [ACK] Seq=1036416 Ack=325 Win=64240 Len=1460 [TCP segment of a reassembled PDU]	1
"80  >  49234 [PSH, ACK] Seq=1037876 Ack=325 Win=64240 Len=1436 [TCP segment of a reassembled PDU]"	1
49234  >  80 [ACK] Seq=325 Ack=1039312 Win=64240 Len=0	1
"80  >  49234 [PSH, ACK] Seq=1039312 Ack=325 Win=64240 Len=1448 [TCP segment of a reassembled PDU]"	1
"80  >  49234 [PSH, ACK] Seq=1040760 Ack=325 Win=64240 Len=1448 [TCP segment of a reassembled PDU]"	1
49234  >  80 [ACK] Seq=325 Ack=1042208 Win=64240 Len=0	1
"80  >  49234 [PSH, ACK] Seq=1042208 Ack=325 Win=64240 Len=1448 [TCP segment of a reassembled PDU]"	1
"80  >  49234 [PSH, ACK] Seq=1043656 Ack=325 Win=64240 Len=1448 [TCP segment of a reassembled PDU]"	1
49234  >  80 [ACK] Seq=325 Ack=1045104 Win=64240 Len=0	1
"80  >  49234 [PSH, ACK] Seq=1045104 Ack=325 Win=64240 Len=1448 [TCP segment of a reassembled PDU]"	1
"80  >  49234 [PSH, ACK] Seq=1046552 Ack=325 Win=64240 Len=1448 [TCP segment of a reassembled PDU]"	1
49234  >  80 [ACK] Seq=325 Ack=1048000 Win=64240 Len=0	1
"80  >  49234 [PSH, ACK] Seq=1048000 Ack=325 Win=64240 Len=1448 [TCP segment of a reassembled PDU]"	1
"80  >  49234 [PSH, ACK] Seq=1049448 Ack=325 Win=64240 Len=1448 [TCP segment of a reassembled PDU]"	1
49234  >  80 [ACK] Seq=325 Ack=1050896 Win=64240 Len=0	1
"80  >  49234 [PSH, ACK] Seq=1050896 Ack=325 Win=64240 Len=1448 [TCP segment of a reassembled PDU]"	1
"80  >  49234 [PSH, ACK] Seq=1052344 Ack=325 Win=64240 Len=1448 [TCP segment of a reassembled PDU]"	1
49234  >  80 [ACK] Seq=325 Ack=1053792 Win=64240 Len=0	1
"80  >  49234 [PSH, ACK] Seq=1053792 Ack=325 Win=64240 Len=1448 [TCP segment of a reassembled PDU]"	1
"80  >  49234 [PSH, ACK] Seq=1055240 Ack=325 Win=64240 Len=1448 [TCP segment of a reassembled PDU]"	1
49234  >  80 [ACK] Seq=325 Ack=1056688 Win=64240 Len=0	1
"80  >  49234 [PSH, ACK] Seq=1056688 Ack=325 Win=64240 Len=1448 [TCP segment of a reassembled PDU]"	1
"80  >  49234 [PSH, ACK] Seq=1058136 Ack=325 Win=64240 Len=1448 [TCP segment of a reassembled PDU]"	1
49234  >  80 [ACK] Seq=325 Ack=1059584 Win=64240 Len=0	1
"80  >  49234 [PSH, ACK] Seq=1059584 Ack=325 Win=64240 Len=1448 [TCP segment of a reassembled PDU]"	1
"80  >  49234 [PSH, ACK] Seq=1061032 Ack=325 Win=64240 Len=1448 [TCP segment of a reassembled PDU]"	1
49234  >  80 [ACK] Seq=325 Ack=1062480 Win=64240 Len=0	1
"80  >  49234 [PSH, ACK] Seq=1062480 Ack=325 Win=64240 Len=1448 [TCP segment of a reassembled PDU]"	1
"80  >  49234 [PSH, ACK] Seq=1063928 Ack=325 Win=64240 Len=1448 [TCP segment of a reassembled PDU]"	1
49234  >  80 [ACK] Seq=325 Ack=1065376 Win=64240 Len=0	1
"80  >  49234 [PSH, ACK] Seq=1065376 Ack=325 Win=64240 Len=1448 [TCP segment of a reassembled PDU]"	1
"80  >  49234 [PSH, ACK] Seq=1066824 Ack=325 Win=64240 Len=1448 [TCP segment of a reassembled PDU]"	1
49234  >  80 [ACK] Seq=325 Ack=1068272 Win=64240 Len=0	1
"80  >  49234 [PSH, ACK] Seq=1068272 Ack=325 Win=64240 Len=1448 [TCP segment of a reassembled PDU]"	1
80  >  49234 [ACK] Seq=1069720 Ack=325 Win=64240 Len=1460 [TCP segment of a reassembled PDU]	1
"80  >  49234 [PSH, ACK] Seq=1071180 Ack=325 Win=64240 Len=664 [TCP segment of a reassembled PDU]"	1
49234  >  80 [ACK] Seq=325 Ack=1071844 Win=64240 Len=0	1
"80  >  49234 [PSH, ACK] Seq=1071844 Ack=325 Win=64240 Len=1448 [TCP segment of a reassembled PDU]"	1
"80  >  49234 [PSH, ACK] Seq=1073292 Ack=325 Win=64240 Len=1448 [TCP segment of a reassembled PDU]"	1
"80  >  49234 [PSH, ACK] Seq=1074740 Ack=325 Win=64240 Len=1448 [TCP segment of a reassembled PDU]"	1
49234  >  80 [ACK] Seq=325 Ack=1076188 Win=64240 Len=0	1
"80  >  49234 [PSH, ACK] Seq=1076188 Ack=325 Win=64240 Len=1448 [TCP segment of a reassembled PDU]"	1
"80  >  49234 [PSH, ACK] Seq=1077636 Ack=325 Win=64240 Len=1448 [TCP segment of a reassembled PDU]"	1
49234  >  80 [ACK] Seq=325 Ack=1079084 Win=64240 Len=0	1
"80  >  49234 [PSH, ACK] Seq=1079084 Ack=325 Win=64240 Len=1448 [TCP segment of a reassembled PDU]"	1
"80  >  49234 [PSH, ACK] Seq=1080532 Ack=325 Win=64240 Len=1448 [TCP segment of a reassembled PDU]"	1
49234  >  80 [ACK] Seq=325 Ack=1081980 Win=64240 Len=0	1
80  >  49234 [ACK] Seq=1081980 Ack=325 Win=64240 Len=1460 [TCP segment of a reassembled PDU]	1
"80  >  49234 [PSH, ACK] Seq=1083440 Ack=325 Win=64240 Len=1436 [TCP segment of a reassembled PDU]"	1
49234  >  80 [ACK] Seq=325 Ack=1084876 Win=64240 Len=0	1
"80  >  49234 [PSH, ACK] Seq=1084876 Ack=325 Win=64240 Len=1448 [TCP segment of a reassembled PDU]"	1
"80  >  49234 [PSH, ACK] Seq=1086324 Ack=325 Win=64240 Len=1448 [TCP segment of a reassembled PDU]"	1
49234  >  80 [ACK] Seq=325 Ack=1087772 Win=64240 Len=0	1
"80  >  49234 [PSH, ACK] Seq=1087772 Ack=325 Win=64240 Len=1448 [TCP segment of a reassembled PDU]"	1
"80  >  49234 [PSH, ACK] Seq=1089220 Ack=325 Win=64240 Len=1448 [TCP segment of a reassembled PDU]"	1
49234  >  80 [ACK] Seq=325 Ack=1090668 Win=64240 Len=0	1
"80  >  49234 [PSH, ACK] Seq=1090668 Ack=325 Win=64240 Len=1448 [TCP segment of a reassembled PDU]"	1
"80  >  49234 [PSH, ACK] Seq=1092116 Ack=325 Win=64240 Len=1448 [TCP segment of a reassembled PDU]"	1
49234  >  80 [ACK] Seq=325 Ack=1093564 Win=64240 Len=0	1
"80  >  49234 [PSH, ACK] Seq=1093564 Ack=325 Win=64240 Len=1448 [TCP segment of a reassembled PDU]"	1
"80  >  49234 [PSH, ACK] Seq=1095012 Ack=325 Win=64240 Len=1448 [TCP segment of a reassembled PDU]"	1
49234  >  80 [ACK] Seq=325 Ack=1096460 Win=64240 Len=0	1
"80  >  49234 [PSH, ACK] Seq=1096460 Ack=325 Win=64240 Len=1448 [TCP segment of a reassembled PDU]"	1
"80  >  49234 [PSH, ACK] Seq=1097908 Ack=325 Win=64240 Len=1448 [TCP segment of a reassembled PDU]"	1
49234  >  80 [ACK] Seq=325 Ack=1099356 Win=64240 Len=0	1
"80  >  49234 [PSH, ACK] Seq=1099356 Ack=325 Win=64240 Len=1448 [TCP segment of a reassembled PDU]"	1
"80  >  49234 [PSH, ACK] Seq=1100804 Ack=325 Win=64240 Len=1448 [TCP segment of a reassembled PDU]"	1
"80  >  49234 [PSH, ACK] Seq=1102252 Ack=325 Win=64240 Len=1448 [TCP segment of a reassembled PDU]"	1
49234  >  80 [ACK] Seq=325 Ack=1103700 Win=64240 Len=0	1
"80  >  49234 [PSH, ACK] Seq=1103700 Ack=325 Win=64240 Len=1448 [TCP segment of a reassembled PDU]"	1
"80  >  49234 [PSH, ACK] Seq=1105148 Ack=325 Win=64240 Len=1448 [TCP segment of a reassembled PDU]"	1
49234  >  80 [ACK] Seq=325 Ack=1106596 Win=64240 Len=0	1
"80  >  49234 [PSH, ACK] Seq=1106596 Ack=325 Win=64240 Len=1448 [TCP segment of a reassembled PDU]"	1
"80  >  49234 [PSH, ACK] Seq=1108044 Ack=325 Win=64240 Len=1448 [TCP segment of a reassembled PDU]"	1
49234  >  80 [ACK] Seq=325 Ack=1109492 Win=64240 Len=0	1
"80  >  49234 [PSH, ACK] Seq=1109492 Ack=325 Win=64240 Len=1448 [TCP segment of a reassembled PDU]"	1
"80  >  49234 [PSH, ACK] Seq=1110940 Ack=325 Win=64240 Len=1448 [TCP segment of a reassembled PDU]"	1
49234  >  80 [ACK] Seq=325 Ack=1112388 Win=64240 Len=0	1
"80  >  49234 [PSH, ACK] Seq=1112388 Ack=325 Win=64240 Len=1448 [TCP segment of a reassembled PDU]"	1
"80  >  49234 [PSH, ACK] Seq=1113836 Ack=325 Win=64240 Len=384 [TCP segment of a reassembled PDU]"	1
49234  >  80 [ACK] Seq=325 Ack=1114220 Win=64240 Len=0	1
"80  >  49234 [PSH, ACK] Seq=1114220 Ack=325 Win=64240 Len=1448 [TCP segment of a reassembled PDU]"	1
"80  >  49234 [PSH, ACK] Seq=1115668 Ack=325 Win=64240 Len=1448 [TCP segment of a reassembled PDU]"	1
"80  >  49234 [PSH, ACK] Seq=1117116 Ack=325 Win=64240 Len=1448 [TCP segment of a reassembled PDU]"	1
49234  >  80 [ACK] Seq=325 Ack=1118564 Win=64240 Len=0	1
"80  >  49234 [PSH, ACK] Seq=1118564 Ack=325 Win=64240 Len=1448 [TCP segment of a reassembled PDU]"	1
"80  >  49234 [PSH, ACK] Seq=1120012 Ack=325 Win=64240 Len=1448 [TCP segment of a reassembled PDU]"	1
"80  >  49234 [PSH, ACK] Seq=1121460 Ack=325 Win=64240 Len=1448 [TCP segment of a reassembled PDU]"	1
49234  >  80 [ACK] Seq=325 Ack=1122908 Win=64240 Len=0	1
"80  >  49234 [PSH, ACK] Seq=1122908 Ack=325 Win=64240 Len=1448 [TCP segment of a reassembled PDU]"	1
"80  >  49234 [PSH, ACK] Seq=1124356 Ack=325 Win=64240 Len=1448 [TCP segment of a reassembled PDU]"	1
"80  >  49234 [PSH, ACK] Seq=1125804 Ack=325 Win=64240 Len=1448 [TCP segment of a reassembled PDU]"	1
"80  >  49234 [PSH, ACK] Seq=1127252 Ack=325 Win=64240 Len=1448 [TCP segment of a reassembled PDU]"	1
49234  >  80 [ACK] Seq=325 Ack=1128700 Win=64240 Len=0	1
"80  >  49234 [PSH, ACK] Seq=1128700 Ack=325 Win=64240 Len=1448 [TCP segment of a reassembled PDU]"	1
"80  >  49234 [PSH, ACK] Seq=1130148 Ack=325 Win=64240 Len=1448 [TCP segment of a reassembled PDU]"	1
"80  >  49234 [PSH, ACK] Seq=1131596 Ack=325 Win=64240 Len=1448 [TCP segment of a reassembled PDU]"	1
49234  >  80 [ACK] Seq=325 Ack=1133044 Win=64240 Len=0	1
"80  >  49234 [PSH, ACK] Seq=1133044 Ack=325 Win=64240 Len=1448 [TCP segment of a reassembled PDU]"	1
"80  >  49234 [PSH, ACK] Seq=1134492 Ack=325 Win=64240 Len=1448 [TCP segment of a reassembled PDU]"	1
"80  >  49234 [PSH, ACK] Seq=1135940 Ack=325 Win=64240 Len=1448 [TCP segment of a reassembled PDU]"	1
49234  >  80 [ACK] Seq=325 Ack=1137388 Win=64240 Len=0	1
"80  >  49234 [PSH, ACK] Seq=1137388 Ack=325 Win=64240 Len=1448 [TCP segment of a reassembled PDU]"	1
"80  >  49234 [PSH, ACK] Seq=1138836 Ack=325 Win=64240 Len=1448 [TCP segment of a reassembled PDU]"	1
"80  >  49234 [PSH, ACK] Seq=1140284 Ack=325 Win=64240 Len=1448 [TCP segment of a reassembled PDU]"	1
"80  >  49234 [PSH, ACK] Seq=1141732 Ack=325 Win=64240 Len=1448 [TCP segment of a reassembled PDU]"	1
"80  >  49234 [PSH, ACK] Seq=1143180 Ack=325 Win=64240 Len=1448 [TCP segment of a reassembled PDU]"	1
49234  >  80 [ACK] Seq=325 Ack=1144628 Win=64240 Len=0	1
"80  >  49234 [PSH, ACK] Seq=1144628 Ack=325 Win=64240 Len=1448 [TCP segment of a reassembled PDU]"	1
"80  >  49234 [PSH, ACK] Seq=1146076 Ack=325 Win=64240 Len=1448 [TCP segment of a reassembled PDU]"	1
"80  >  49234 [PSH, ACK] Seq=1147524 Ack=325 Win=64240 Len=1448 [TCP segment of a reassembled PDU]"	1
49234  >  80 [ACK] Seq=325 Ack=1148972 Win=64240 Len=0	1
"80  >  49234 [PSH, ACK] Seq=1148972 Ack=325 Win=64240 Len=1448 [TCP segment of a reassembled PDU]"	1
"80  >  49234 [PSH, ACK] Seq=1150420 Ack=325 Win=64240 Len=1448 [TCP segment of a reassembled PDU]"	1
49234  >  80 [ACK] Seq=325 Ack=1151868 Win=64240 Len=0	1
"80  >  49234 [PSH, ACK] Seq=1151868 Ack=325 Win=64240 Len=1448 [TCP segment of a reassembled PDU]"	1
"80  >  49234 [PSH, ACK] Seq=1153316 Ack=325 Win=64240 Len=1448 [TCP segment of a reassembled PDU]"	1
49234  >  80 [ACK] Seq=325 Ack=1154764 Win=64240 Len=0	1
